,description.sold_price
134,410000.0
4661,232000.0
1615,310000.0
620,2100000.0
1680,415000.0
6170,75000.0
2471,120000.0
2855,89900.0
4352,227000.0
576,221500.0
6158,800000.0
4315,144815.0
5572,230000.0
2684,299000.0
7475,267500.0
3843,134000.0
4415,259900.0
7717,170000.0
3838,115000.0
4226,320000.0
6827,265000.0
3550,212500.0
3784,380000.0
6900,358900.0
7461,220000.0
6788,335000.0
6216,485000.0
3556,202000.0
4984,826000.0
7023,267500.0
4146,1150000.0
7259,550000.0
3295,315000.0
7451,210000.0
5755,310000.0
5480,530000.0
3601,760000.0
726,150000.0
1384,490000.0
6297,280000.0
3736,295000.0
8061,219000.0
7225,2100000.0
5947,14300.0
6794,99275.0
7016,209000.0
8053,1500000.0
4961,700000.0
2903,375000.0
1838,827522.0
6152,325000.0
5089,229995.0
3998,280000.0
5400,689999.0
2891,85000.0
34,266900.0
1522,385000.0
742,160000.0
1986,232000.0
6361,162000.0
3455,430000.0
3994,599000.0
6164,250000.0
1586,48500.0
767,610000.0
5141,365000.0
7972,60000.0
5883,240300.0
1640,540000.0
2448,820000.0
4839,345000.0
3746,330000.0
3768,150000.0
2182,85000.0
3787,53325.0
3507,450000.0
217,385000.0
6035,515000.0
4963,705000.0
4125,1059800.0
7945,150000.0
1425,205000.0
4367,185000.0
7054,399900.0
1852,1090000.0
7139,305000.0
1381,343000.0
5969,583.0
3166,292000.0
4836,275000.0
6138,348900.0
5135,370000.0
6796,498500.0
5712,262500.0
1144,154000.0
118,1458250.0
2661,441000.0
2715,169900.0
8124,220000.0
1700,89900.0
5825,903000.0
5390,540000.0
1110,425000.0
3899,315000.0
1677,194900.0
1749,490000.0
562,248000.0
5021,459900.0
3148,570000.0
1631,623000.0
5175,325000.0
7316,472000.0
2649,50000.0
5610,207000.0
1646,415000.0
5541,240000.0
6432,282000.0
7519,1862500.0
2408,65000.0
8067,1125000.0
2239,519000.0
416,359500.0
3986,580000.0
6444,32500.0
3613,449000.0
2634,575000.0
1237,340000.0
4849,125000.0
3840,173000.0
4265,16500.0
7990,234900.0
3036,232000.0
2122,822500.0
453,615000.0
1821,385000.0
7271,770000.0
5722,160000.0
6125,721000.0
5160,820000.0
6104,25000.0
1744,495000.0
1163,180000.0
6542,500000.0
5142,565000.0
1158,118000.0
4452,364500.0
161,999999.0
3434,580000.0
1457,825000.0
5148,395000.0
5932,335000.0
2571,375000.0
3443,850000.0
5950,91000.0
2624,425000.0
4972,385000.0
6937,356000.0
4708,417500.0
5943,68750.0
678,187000.0
2946,340000.0
2357,512500.0
783,445000.0
6426,228000.0
5945,7700.0
2164,320000.0
6903,311500.0
6122,292000.0
1989,275000.0
126,460000.0
3277,147000.0
5564,142000.0
1165,405000.0
4883,340000.0
1319,185000.0
5865,365000.0
755,465000.0
3744,205000.0
3246,127000.0
7905,239000.0
1496,300000.0
1730,515000.0
7741,440000.0
2837,130000.0
5791,331000.0
6775,760000.0
4323,240300.0
4225,165000.0
7489,700000.0
1584,379000.0
7748,425000.0
1401,245000.0
4292,74250.0
3883,747000.0
4855,125000.0
7391,2016000.0
7924,200000.0
4064,440000.0
7134,180000.0
3053,200000.0
8058,823500.0
6186,455555.0
3719,74250.0
1733,460000.0
5220,705000.0
7252,621000.0
4732,689999.0
5139,314000.0
3794,185000.0
7704,294000.0
4858,138000.0
5782,139900.0
33,283000.0
5931,2016000.0
7004,510000.0
3263,210000.0
4952,699000.0
7881,292500.0
8103,236500.0
3606,420000.0
2473,2500000.0
5554,5000.0
4721,495000.0
4498,27065000.0
924,350000.0
472,1915000.0
7850,485000.0
6295,421000.0
2672,120000.0
1375,785000.0
7219,585000.0
3040,154000.0
641,368000.0
1739,619000.0
5820,315000.0
5342,164900.0
8003,162450.0
4719,600000.0
5813,165000.0
4528,32900.0
4339,118000.0
7405,62000.0
2388,425000.0
6201,395000.0
6315,140000.0
6992,261900.0
6516,718750.0
5857,235000.0
3629,120000.0
2358,190000.0
5607,170000.0
3738,247000.0
7243,610000.0
3632,395000.0
6513,219000.0
7185,420000.0
1570,76000.0
4359,345000.0
5151,600000.0
7295,780000.0
6200,315000.0
6113,107000.0
5926,234000.0
7625,208000.0
5212,288000.0
1837,625600.0
4267,22000.0
3597,220000.0
5345,195000.0
5435,1550000.0
1221,410000.0
3151,415000.0
2800,210000.0
2465,541000.0
6554,255000.0
2383,542500.0
6936,1862500.0
5975,42900.0
6111,115000.0
5811,240000.0
7214,1000000.0
8048,415000.0
5415,750000.0
2427,422500.0
3458,420000.0
5544,42900.0
3920,389900.0
7923,685000.0
3591,635000.0
5970,2585.0
7095,343000.0
305,784000.0
5190,826000.0
4990,250000.0
7241,950000.0
370,50000.0
4850,258000.0
4157,310000.0
2110,737000.0
4306,205000.0
5645,2300000.0
4228,220000.0
4258,61050.0
2469,550000.0
663,1700000.0
4400,245000.0
6894,748900.0
4408,284500.0
2595,565000.0
6419,299000.0
3411,50000.0
2248,118000.0
2188,227500.0
7157,327000.0
7933,120000.0
6629,850000.0
2103,260000.0
2644,826000.0
3763,375000.0
1925,1550000.0
682,203000.0
4557,530000.0
5632,2350000.0
2046,10000.0
1308,114000.0
5085,266900.0
6213,412000.0
6528,1206000.0
1575,417000.0
7709,1075000.0
4313,247000.0
524,143500.0
4074,123000.0
3401,358000.0
7402,7700.0
3583,360000.0
863,220000.0
3406,826000.0
5908,109000.0
4623,150000.0
1613,480000.0
2185,331000.0
5275,106000.0
897,3200000.0
3815,178000.0
1591,225000.0
6541,498000.0
150,395000.0
1577,150000.0
3374,335500.0
1327,295000.0
2499,590000.0
4165,650000.0
1462,3999999.0
4958,424099.0
6549,745000.0
610,420000.0
2487,430000.0
4444,270000.0
5132,410000.0
7951,211000.0
640,400000.0
6441,559900.0
5620,1159000.0
8131,261000.0
2038,68000.0
3171,345000.0
5281,220000.0
207,1206000.0
7264,1760000.0
5408,209500.0
4008,422500.0
5076,229000.0
1651,145000.0
8129,85000.0
292,570000.0
6044,99275.0
4771,120000.0
3066,705000.0
5688,285000.0
2452,490000.0
3254,105000.0
7170,331500.0
4685,1410000.0
1194,1660000.0
3548,824800.0
7370,155000.0
2244,185000.0
1117,440000.0
3554,1059800.0
8064,718750.0
379,110000.0
6172,241000.0
843,215000.0
5064,180000.0
3457,343000.0
5458,270000.0
7922,400000.0
4006,494000.0
644,430000.0
6368,530000.0
6478,145000.0
6166,315000.0
491,250000.0
3153,519450.0
6420,59000.0
2859,225000.0
1998,225000.0
6425,55000.0
7213,420000.0
7985,278000.0
3115,234900.0
1573,259900.0
1339,240300.0
5416,1250000.0
2265,15400.0
7293,607900.0
5685,270000.0
6916,415000.0
4646,225000.0
4429,187000.0
7544,250000.0
7931,220000.0
7284,327000.0
5682,284500.0
923,650000.0
920,437000.0
303,522500.0
4857,225000.0
3984,235001.0
7746,370000.0
4733,485000.0
7770,465000.0
3854,135000.0
7397,145000.0
7527,280000.0
237,180000.0
4380,159000.0
734,310000.0
8047,784000.0
250,292000.0
455,1150000.0
716,140000.0
697,822500.0
3251,285000.0
6370,159900.0
3142,615000.0
4101,292000.0
7220,2300000.0
5888,347000.0
5258,210000.0
6456,310000.0
7869,240000.0
222,340000.0
673,707000.0
5916,69500.0
1212,400000.0
1116,350000.0
5401,485000.0
4372,129900.0
7403,128700.0
2597,450000.0
1549,158000.0
1168,241000.0
2422,185000.0
6805,487000.0
2861,169400.0
481,210000.0
7132,51860.0
6042,312000.0
6996,223000.0
3786,345000.0
6913,280000.0
4393,150000.0
5379,115000.0
1742,600000.0
411,167000.0
534,235000.0
4370,165000.0
2693,340000.0
7304,339000.0
1249,165000.0
558,203000.0
7347,445000.0
4640,190000.0
6506,419000.0
919,399000.0
1564,225000.0
8008,89900.0
3790,305000.0
7069,379990.0
7928,297000.0
15,232000.0
2671,545900.0
5803,53325.0
624,1100000.0
5245,188000.0
4916,315000.0
3436,450000.0
944,285000.0
1714,100000.0
3120,243000.0
6530,415000.0
7460,810000.0
4021,312000.0
3972,120000.0
2347,289000.0
3814,31500.0
4053,450000.0
5460,350000.0
3965,325000.0
1975,295000.0
5687,300000.0
3520,565000.0
3908,307000.0
4344,260000.0
2137,260000.0
7977,172000.0
5341,250000.0
7348,412000.0
4510,3800.0
7021,272500.0
2689,450000.0
1089,431000.0
5177,365000.0
5714,187000.0
5962,2500.0
7172,448700.0
2199,64975.0
1395,495000.0
5748,60000.0
6874,115000.0
1486,29900.0
3498,265000.0
4296,63800.0
1358,247200.0
7035,165000.0
5030,430000.0
1408,435000.0
7834,500000.0
6485,167000.0
3960,370000.0
6409,68000.0
951,145000.0
2728,138000.0
6417,425000.0
7529,340000.0
3807,140000.0
4288,88000.0
391,75000.0
570,224900.0
7824,415000.0
7768,826000.0
4694,420000.0
583,760000.0
4376,169000.0
3049,585000.0
431,417000.0
609,589000.0
4544,281000.0
4152,487000.0
5262,359000.0
7526,410000.0
4364,335000.0
6451,300000.0
5468,585000.0
1075,410000.0
2144,45000.0
4700,89500.0
2565,465000.0
113,500000.0
7450,362000.0
7265,485000.0
3588,65000.0
441,190000.0
6782,370000.0
3098,55000.0
384,315000.0
1620,328500.0
6521,540000.0
6720,225000.0
5431,555000.0
4414,435000.0
1660,299000.0
4784,180000.0
5737,364500.0
4318,158000.0
7885,371500.0
5269,220000.0
6892,212500.0
5062,219900.0
3756,221000.0
4432,328350.0
4759,140000.0
4763,200000.0
4907,1090000.0
5443,1125000.0
5209,306000.0
436,63500.0
638,199900.0
4065,57000.0
599,400000.0
4023,99275.0
1417,450000.0
248,412000.0
7340,395000.0
4470,320000.0
6717,30000.0
2138,60000.0
966,231000.0
8074,425000.0
461,350000.0
6533,359900.0
1532,85000.0
6400,56000.0
627,385000.0
744,68250.0
876,267500.0
5886,168000.0
5385,430000.0
7345,245000.0
3096,570000.0
1105,542500.0
2619,435000.0
1297,399900.0
290,450000.0
688,155350.0
804,214000.0
5092,122500.0
6488,189000.0
4307,326000.0
2114,155350.0
5693,1700000.0
3896,545000.0
6027,494000.0
5033,287500.0
7050,185000.0
932,340000.0
7946,180000.0
5450,425000.0
5863,185000.0
4540,220000.0
2193,51860.0
4979,358000.0
1056,475000.0
7431,3575.0
7183,172500.0
5954,15400.0
5698,405000.0
2168,160000.0
460,154000.0
4091,565000.0
1153,401000.0
4642,175000.0
7643,225000.0
5608,30000.0
1689,140000.0
4629,570000.0
3180,125000.0
650,350000.0
3515,666700.0
3876,364500.0
957,510000.0
7267,665000.0
4643,107500.0
3792,450000.0
7518,437000.0
629,395000.0
7647,200000.0
5800,380000.0
6178,115000.0
7144,240000.0
4556,165900.0
866,106000.0
5348,258000.0
2713,250000.0
6102,261250.0
3714,6380.0
917,375000.0
7175,320000.0
6303,236000.0
7286,199900.0
6498,522500.0
430,570000.0
721,195000.0
313,428000.0
3373,640000.0
5794,227500.0
7466,434500.0
6560,540000.0
4546,100000.0
2225,255000.0
5059,208000.0
4369,255000.0
4145,641450.0
6897,310000.0
2429,495000.0
4349,53591.0
3508,431000.0
5595,210000.0
2496,450000.0
3174,250000.0
6147,310000.0
4342,54167.0
2211,245000.0
1638,1125000.0
2202,450000.0
1316,145000.0
7634,275000.0
7230,1000000.0
2379,259900.0
7551,505000.0
6210,1410000.0
3846,215000.0
446,236500.0
7550,75000.0
2915,154000.0
6033,333900.0
4682,710000.0
5173,429000.0
3119,875000.0
5753,149900.0
4877,525000.0
1469,1000000.0
7266,556000.0
4033,490000.0
6036,347000.0
4233,434500.0
3082,68000.0
4401,310000.0
4080,635000.0
4663,136000.0
717,149900.0
4999,375000.0
4055,362500.0
1755,689999.0
6517,174632.0
3861,300000.0
761,415000.0
857,510000.0
1189,205000.0
4449,225000.0
6780,420000.0
6878,190000.0
7953,284900.0
317,623000.0
7470,298800.0
3386,425000.0
7195,1159000.0
1085,315000.0
4328,300000.0
2796,240000.0
4628,259900.0
703,295000.0
7277,395000.0
5581,224325.0
5924,212000.0
6226,320000.0
7374,185000.0
7017,177500.0
7927,400000.0
1919,1075000.0
2785,142000.0
3769,54167.0
7210,1437500.0
2230,330000.0
6169,405000.0
3852,260000.0
4905,470000.0
2616,500000.0
1072,240000.0
6179,290000.0
8140,165900.0
5164,424099.0
243,28000.0
5764,125000.0
8087,570000.0
6299,143500.0
2784,145000.0
3724,220000.0
4946,340000.0
5900,315000.0
3605,422500.0
5974,3575.0
7479,339000.0
2931,200000.0
741,284500.0
7101,230000.0
5253,360000.0
5353,125000.0
4678,220000.0
5187,650000.0
2377,225000.0
7863,390000.0
1977,10000.0
3952,346001.0
2227,158000.0
7882,705000.0
7467,209000.0
3431,452500.0
5547,18900.0
1306,234000.0
3921,247900.0
5743,145000.0
3378,500000.0
4866,245000.0
3493,410000.0
31,225000.0
5583,222000.0
3305,120000.0
1505,5900.0
125,777000.0
7635,242000.0
655,270000.0
5653,770000.0
775,490000.0
1990,241500.0
372,875000.0
4860,133000.0
699,425000.0
3546,348900.0
7268,2100000.0
8153,330000.0
4332,200000.0
502,269000.0
7780,925000.0
5776,283000.0
242,350000.0
1849,28000.0
4486,260000.0
4221,153000.0
3778,227500.0
5354,125000.0
4547,261000.0
5774,320000.0
7155,349500.0
5237,340000.0
856,210000.0
6940,350000.0
2702,220000.0
2479,412000.0
8004,315000.0
1390,245000.0
5729,270000.0
1440,1700000.0
4919,102000.0
3780,270000.0
3989,260000.0
3190,260000.0
5570,10000.0
140,700000.0
7917,100000.0
7563,231000.0
8,208000.0
1234,718000.0
5254,240000.0
7989,559900.0
1118,57000.0
7494,707500.0
2466,315000.0
4834,292000.0
5611,325000.0
6510,823500.0
5853,689000.0
2642,345000.0
2650,250000.0
720,147000.0
7240,637500.0
2361,499300.0
4988,490000.0
269,318000.0
3422,599000.0
5156,550000.0
4002,371000.0
6803,120000.0
6831,249900.0
6165,285000.0
2947,250000.0
2902,470000.0
3862,277000.0
1244,442015.0
7165,430000.0
1134,25000.0
4027,105000.0
6039,429000.0
6081,265000.0
395,125000.0
4093,470000.0
7656,465000.0
898,246500.0
1917,710000.0
5662,465000.0
6392,325000.0
6298,218829.0
427,159900.0
7030,339000.0
3858,520000.0
1451,1159000.0
637,629000.0
7413,41800.0
2558,1075000.0
377,26000.0
1479,485000.0
1181,300000.0
4409,160000.0
26,225000.0
1344,347000.0
2647,440000.0
614,585000.0
439,222000.0
3114,559900.0
7116,122000.0
2892,470000.0
5879,293500.0
6851,231000.0
6301,530000.0
787,562000.0
4772,147000.0
2407,300000.0
7351,562000.0
2922,247400.0
3730,365000.0
4472,545000.0
2354,115000.0
5837,395000.0
7859,470000.0
7152,435000.0
7130,57054.0
4886,28000.0
264,125000.0
1832,825000.0
7569,279000.0
1378,530000.0
7188,410000.0
7301,350000.0
4847,195000.0
2073,485000.0
6561,271500.0
6857,279000.0
4710,460000.0
4127,494800.0
1513,141000.0
1156,335000.0
7705,360000.0
831,245000.0
5011,555000.0
567,260000.0
7006,230000.0
2556,710000.0
2474,440000.0
1456,610000.0
5058,100000.0
5198,515000.0
5906,274000.0
7077,1075000.0
3887,323000.0
5972,88000.0
7485,255000.0
2356,190000.0
2870,530000.0
3271,297000.0
3505,599000.0
2420,355000.0
3999,300000.0
5218,160000.0
5453,395000.0
1576,396500.0
4106,512500.0
6131,499300.0
3820,162000.0
2206,255000.0
7222,485000.0
2381,350000.0
2121,349000.0
4312,350000.0
485,240000.0
3168,325000.0
5562,130000.0
465,325000.0
3047,247400.0
2219,270000.0
5356,138000.0
674,215000.0
4648,325000.0
278,405000.0
5243,142000.0
1345,519000.0
4017,335000.0
3558,345000.0
3626,820000.0
1416,400000.0
444,107500.0
4474,203000.0
356,172000.0
7323,315000.0
1371,472000.0
3797,165000.0
7915,360000.0
6998,185000.0
6539,1038712.0
2899,450000.0
6076,450000.0
3579,280000.0
1626,555000.0
5169,705000.0
6176,280000.0
4061,137000.0
7830,1701500.0
5732,822500.0
334,194628.0
2062,320000.0
354,151000.0
2086,247900.0
5007,625000.0
2801,140000.0
494,525000.0
5432,428000.0
7458,165000.0
6317,163000.0
4236,102000.0
5343,169900.0
8158,655000.0
1519,140000.0
3926,512000.0
8133,92500.0
323,755000.0
867,238000.0
4519,14900.0
4403,95900.0
2658,245000.0
1921,1041750.0
4271,6930.0
492,89500.0
2827,163000.0
1693,9900.0
4882,500000.0
4688,530000.0
970,390000.0
7838,345000.0
4218,210000.0
1851,389900.0
4316,255000.0
3855,320000.0
4701,525000.0
2876,365000.0
1461,910000.0
748,173000.0
521,360000.0
5197,505000.0
548,719000.0
5492,89500.0
1164,145000.0
2258,14300.0
1432,270000.0
3766,252000.0
6197,570000.0
4766,297000.0
3685,61050.0
827,232000.0
2863,167000.0
6884,550000.0
6529,330000.0
1757,415000.0
2089,420000.0
2399,280000.0
789,900000.0
2867,110000.0
3538,656700.0
1300,355000.0
7866,245000.0
6854,455555.0
3327,376500.0
5119,433000.0
4433,203000.0
473,200000.0
294,675000.0
1728,539900.0
1672,295000.0
7553,217000.0
2615,295000.0
3905,248000.0
4782,245000.0
1655,425000.0
1515,10000.0
4654,1150000.0
378,300000.0
6835,180000.0
2286,42900.0
7775,505000.0
1169,217000.0
7846,625600.0
133,452500.0
3706,59400.0
2259,62000.0
3702,15400.0
5680,350000.0
4326,168000.0
2714,164900.0
4212,309900.0
949,315000.0
3269,295000.0
6873,145000.0
5756,147000.0
5576,747000.0
3408,465000.0
6460,197000.0
1282,136000.0
3709,385.0
766,785000.0
6029,422500.0
7962,570000.0
7756,385000.0
3614,335000.0
4160,1862500.0
5072,274500.0
6812,214400.0
2228,293500.0
1627,428000.0
4453,609000.0
566,239000.0
7146,165000.0
4659,105000.0
3423,777000.0
4504,42900.0
3260,100000.0
1606,570000.0
7275,385000.0
1670,172000.0
634,349500.0
5249,105000.0
4216,510000.0
2402,300000.0
7845,436000.0
3161,452000.0
2579,625000.0
7009,810000.0
295,496000.0
666,745000.0
4727,85000.0
6822,410000.0
807,259500.0
4764,295000.0
6503,525000.0
3306,389500.0
344,425000.0
4382,370000.0
8024,145000.0
3979,240000.0
4215,162500.0
1106,450000.0
940,401000.0
6168,145000.0
3085,460000.0
6438,236000.0
6093,1200000.0
4618,1170000.0
7133,380000.0
2400,370000.0
1136,307000.0
1765,135000.0
8085,980000.0
4103,115000.0
1767,452000.0
5676,335000.0
6067,69750.0
5658,276000.0
4129,500000.0
2115,269000.0
3761,255900.0
5467,135000.0
4650,39900.0
1069,330000.0
6,71500.0
3587,300000.0
2680,555000.0
8043,368000.0
2787,188000.0
2864,95000.0
2060,733900.0
506,310000.0
1322,205000.0
1369,373000.0
3428,380000.0
927,575000.0
4110,499300.0
2631,365000.0
2668,288000.0
7043,214000.0
7963,460000.0
2099,707000.0
3781,57054.0
7743,435000.0
4731,570000.0
6705,58000.0
7511,487000.0
6519,1125000.0
3440,459900.0
6703,232000.0
4660,388000.0
3101,430000.0
5088,703125.0
1196,280000.0
6697,208000.0
7421,1122.0
2132,64000.0
1764,399950.0
3128,115000.0
1722,169400.0
7176,270000.0
2636,157000.0
5898,375000.0
2803,685000.0
1563,1170000.0
3911,226500.0
8035,570000.0
480,530000.0
2492,320000.0
8033,450000.0
4451,260000.0
6098,325000.0
2457,529900.0
4550,160000.0
2869,539900.0
5428,345000.0
4920,306000.0
3964,570000.0
1283,153000.0
459,270000.0
2238,347000.0
7273,1000000.0
3810,310000.0
5822,465000.0
4756,280000.0
4348,331000.0
5702,355000.0
822,197000.0
310,1500000.0
5873,247000.0
1380,595000.0
3754,519000.0
2257,128700.0
5553,4500.0
4878,186000.0
2107,328350.0
141,314000.0
2949,225000.0
7836,498000.0
2857,245000.0
5166,465000.0
2401,1200000.0
1724,167000.0
4736,519450.0
4427,262500.0
3484,534000.0
3061,210000.0
5614,247900.0
6791,330000.0
419,1170000.0
3598,355000.0
1624,1500000.0
555,60000.0
1548,265000.0
397,330000.0
2254,68750.0
3618,312000.0
2369,366600.0
5366,175550.0
4985,400000.0
2584,452500.0
1623,345000.0
4477,203000.0
1064,960000.0
7420,59400.0
7658,122500.0
6491,750000.0
2390,305000.0
1983,219900.0
2592,314000.0
7040,165000.0
4863,405000.0
9,28000.0
6836,145000.0
1096,371000.0
2708,35000.0
1298,172000.0
7138,64975.0
333,415000.0
3255,150000.0
907,1150000.0
6448,26000.0
3915,30000.0
4555,143500.0
5730,245000.0
3379,440000.0
2130,170000.0
5787,260000.0
2215,205000.0
5471,1915000.0
4169,421480.0
7394,379990.0
4230,327500.0
6926,238000.0
879,172500.0
8054,419000.0
2280,583.0
3121,667500.0
7855,271500.0
874,272500.0
3710,308.0
4042,400000.0
1491,18900.0
7203,360000.0
6371,980000.0
1248,632500.0
6423,570000.0
5019,700000.0
2433,515000.0
7080,357000.0
299,480000.0
5602,239000.0
6870,207000.0
2598,1195000.0
5438,390000.0
7769,400000.0
3912,675000.0
7129,270000.0
5425,328500.0
3542,550000.0
1264,147500.0
4147,874900.0
5231,505000.0
2854,75000.0
2807,400000.0
1241,362000.0
6073,350000.0
6082,305000.0
7198,950000.0
6427,151000.0
6790,366000.0
4314,235000.0
7772,490000.0
369,234900.0
273,138000.0
8113,305000.0
5178,385000.0
3522,470000.0
1437,158000.0
1101,259900.0
615,2300000.0
6540,690000.0
5744,65000.0
869,434500.0
4309,115000.0
4347,220000.0
3059,710000.0
2218,115000.0
476,200000.0
497,226000.0
2067,1795000.0
5655,1000000.0
2056,195000.0
1070,1410000.0
4645,236500.0
4922,288000.0
2384,450000.0
3625,350500.0
2821,497000.0
5230,759000.0
5352,318000.0
794,25000.0
7942,300000.0
1506,130000.0
2250,375000.0
5546,42000.0
6781,495000.0
7935,200000.0
5224,1410000.0
4289,22000.0
205,445000.0
7065,280000.0
388,197000.0
3039,270000.0
5948,62000.0
2788,285000.0
3403,650000.0
5340,60000.0
2375,350300.0
667,360000.0
6038,335000.0
7454,153000.0
6526,425000.0
2223,235000.0
2112,160000.0
7218,670000.0
2812,153000.0
6895,350300.0
738,320000.0
2460,214400.0
2271,86000.0
2363,120000.0
2480,2800000.0
648,205000.0
4058,265000.0
4108,280000.0
5616,558000.0
1307,240000.0
352,55000.0
5805,64975.0
2051,747000.0
5203,315000.0
1685,425000.0
8055,555000.0
911,238000.0
3077,226000.0
2173,115000.0
5549,214000.0
4497,221500.0
398,480000.0
7857,350000.0
8021,100000.0
3311,332000.0
7867,441000.0
4214,223000.0
7166,607900.0
2685,330000.0
6429,172000.0
7622,10000.0
3389,429000.0
5654,1100000.0
1079,580000.0
4671,642500.0
3541,120000.0
1091,280000.0
1301,332500.0
5557,119900.0
6467,79900.0
4717,430000.0
3435,370000.0
449,325000.0
636,327000.0
1272,339000.0
7311,1700000.0
4844,164900.0
209,415000.0
4247,147000.0
7471,272500.0
4085,700000.0
2602,430000.0
5248,150000.0
6228,340000.0
7319,415000.0
2169,439900.0
1088,340000.0
2933,1410000.0
456,305000.0
2919,642500.0
6202,324000.0
2418,412000.0
1822,525000.0
5768,106000.0
5647,485000.0
7280,465000.0
1350,114580.0
2049,285000.0
6550,700000.0
4954,820000.0
4070,1200000.0
355,430000.0
2093,360000.0
1839,255000.0
2201,335000.0
4443,324900.0
6802,410500.0
1403,457000.0
5664,349500.0
5763,170000.0
5117,635000.0
1836,436000.0
6930,690000.0
5371,243000.0
4442,262500.0
528,236000.0
3697,15400.0
2722,637500.0
3093,59000.0
7257,589000.0
2663,240000.0
2124,225000.0
6095,360000.0
1321,365000.0
2374,748900.0
3259,240000.0
4522,130000.0
6942,440000.0
2577,460000.0
4887,1010000.0
245,389900.0
895,1660000.0
1581,453990.0
1829,345000.0
5282,245000.0
4483,144000.0
5659,395000.0
3731,205000.0
3958,230000.0
7539,265000.0
6305,265000.0
7333,530000.0
4875,675000.0
448,100000.0
5631,40000.0
7071,172900.0
5725,269000.0
598,360000.0
7045,155000.0
2824,245000.0
6877,512500.0
4426,225000.0
7849,120000.0
152,895000.0
6912,3200000.0
7250,2350000.0
5337,184900.0
5949,16500.0
590,1159000.0
4715,789900.0
1538,421000.0
3767,370512.0
1684,50000.0
6808,750000.0
5128,380000.0
5704,134000.0
4467,719000.0
4690,210000.0
6871,366100.0
7524,335000.0
4672,325000.0
4931,705000.0
1140,412000.0
7530,430000.0
6859,307300.0
8065,174632.0
2587,580000.0
7193,12500000.0
7022,147500.0
2338,378000.0
7379,172000.0
136,580000.0
1690,110000.0
4633,9000.0
2021,42000.0
8100,175000.0
109,1075000.0
915,400000.0
1152,275000.0
7062,234000.0
2582,7400000.0
6129,280000.0
3420,224825.0
3691,62000.0
4381,424900.0
925,440000.0
3589,380000.0
4930,485000.0
4681,1375000.0
7312,420000.0
1448,740000.0
1313,379990.0
3634,750000.0
6057,374000.0
6553,827522.0
3627,375000.0
5420,310000.0
2175,99100.0
7564,585000.0
4009,420000.0
6925,290000.0
1318,245000.0
3294,441000.0
706,64000.0
2659,315000.0
4668,350000.0
3888,224325.0
676,262500.0
1374,530000.0
2050,191000.0
7706,400000.0
1261,298800.0
6077,215000.0
3376,820000.0
6918,383000.0
3486,2500000.0
3164,412000.0
4783,150000.0
4487,226500.0
7978,295000.0
2674,160000.0
5121,810000.0
7907,188000.0
5795,227000.0
7092,530000.0
7349,800000.0
3886,263000.0
6142,212500.0
8120,161500.0
7159,199900.0
7847,827522.0
2290,162250.0
752,472000.0
6731,475000.0
4968,822500.0
2214,365000.0
7272,1100000.0
1830,28000.0
2850,185000.0
1454,950000.0
5445,540000.0
4121,212500.0
4653,388000.0
5939,2016000.0
5717,328350.0
5660,651000.0
6277,269000.0
4133,205000.0
7339,490000.0
4889,350000.0
805,109000.0
8023,89900.0
7487,905000.0
519,160000.0
7476,163000.0
7457,632500.0
3783,51860.0
121,433000.0
3155,470000.0
1815,415000.0
1391,454000.0
261,415000.0
6893,371300.0
5026,1195000.0
458,330000.0
6220,265000.0
3823,106000.0
4374,145000.0
4137,280000.0
5919,155000.0
3525,289000.0
4428,260000.0
2012,230000.0
3693,91000.0
4421,640000.0
3567,227000.0
3914,170000.0
3133,619000.0
3514,533600.0
5605,675000.0
7823,330000.0
1132,261250.0
7633,58000.0
4868,430000.0
3600,185000.0
1715,75000.0
1061,395000.0
1095,345000.0
4677,230000.0
7297,331500.0
7299,448700.0
4039,425000.0
6363,225000.0
652,284500.0
277,205500.0
5226,375000.0
7438,115500.0
7177,339000.0
2425,494000.0
881,280000.0
1317,178000.0
2437,429000.0
5192,465000.0
275,133000.0
5646,1760000.0
464,642500.0
4264,62000.0
8148,322000.0
5835,468000.0
1223,350000.0
639,450000.0
3971,960000.0
1487,155000.0
4739,375000.0
4865,215000.0
2651,505000.0
4862,205500.0
8071,1460000.0
3528,207000.0
1614,368000.0
3976,330000.0
7119,144000.0
8050,487000.0
5587,320000.0
5804,58075.0
4734,415000.0
7038,136000.0
4051,282000.0
7492,205000.0
7765,650000.0
4390,31500.0
1592,100000.0
3419,433000.0
6898,494800.0
938,320000.0
6695,71500.0
3299,515000.0
6920,750000.0
928,339000.0
4243,163000.0
1520,269000.0
2723,179000.0
6208,2500000.0
2136,180000.0
5882,259000.0
2686,759000.0
5584,719000.0
7464,238000.0
1259,177500.0
5830,530000.0
1246,185000.0
7750,1500000.0
6490,496000.0
4063,350000.0
5339,350000.0
4097,380000.0
4353,270000.0
7247,400000.0
3064,2600000.0
6190,319999.0
7197,637500.0
7072,145000.0
1335,205000.0
6071,259900.0
5429,1500000.0
7483,130000.0
3830,120000.0
5817,313000.0
7559,290000.0
3708,29700.0
2037,130000.0
5409,399950.0
2950,525000.0
7904,699000.0
6848,149900.0
4565,235000.0
5622,637500.0
159,343000.0
1063,550000.0
5424,784000.0
1734,115000.0
5600,144000.0
3173,60000.0
1574,570000.0
6137,550000.0
7996,140000.0
1125,360000.0
2557,1035800.0
